DURACAO;AVL EIXO X;AVL EIXO Y;AVL EIXO Z
0;-0.006;-0.003;-0.003
40;-0.006;-0.003;-0.003
80;0.007;0.001;-0.002
120;0.013;0.001;-0.004
160;0.018;0.001;-0.004
200;0.015;0.001;-0.003
240;0.015;-0.002;-0.005
280;0.014;0.000;-0.004
320;0.010;-0.004;-0.002
360;0.010;-0.004;-0.003
400;0.009;-0.001;-0.003
440;0.009;-0.003;-0.001
460;0.009;-0.002;-0.002
500;0.010;-0.001;-0.004
540;0.004;0.013;-0.007
580;-0.015;0.034;-0.005
620;0.001;0.024;-0.001
660;0.007;0.001;0.001
700;0.005;-0.002;0.005
740;0.005;-0.006;0.005
780;0.009;-0.009;0.004
820;0.003;-0.008;0.000
860;0.009;-0.010;-0.001
900;0.004;-0.011;-0.008
940;0.009;-0.005;-0.009
980;0.010;0.002;-0.007
1020;0.012;-0.005;-0.007
1060;0.016;-0.009;-0.007
1100;0.020;-0.011;-0.004
1140;0.019;-0.010;-0.004
1180;0.019;-0.005;-0.002
1220;0.016;-0.007;-0.003
1260;0.010;-0.003;-0.001
1300;0.013;-0.004;0.004
1340;0.013;-0.001;-0.002
1380;0.012;0.001;0.000
1420;0.009;0.001;-0.002
1460;0.008;0.005;-0.004
1500;0.009;0.008;-0.004
1540;0.007;0.005;0.001
1580;0.006;-0.001;0.002
1620;0.005;-0.007;0.007
1660;0.005;-0.005;0.005
1700;0.004;0.002;0.005
1740;0.004;0.003;0.001
1780;-0.001;-0.002;-0.001
1820;0.001;-0.002;-0.001
1860;-0.001;-0.003;-0.002
1900;-0.004;0.002;-0.005
1940;-0.016;0.007;-0.004
1980;-0.016;0.001;0.001
2020;-0.012;0.001;-0.002
2060;-0.007;-0.004;0.004
2100;-0.001;-0.004;0.004
2140;-0.002;0.000;0.002
2180;-0.003;0.005;0.001
2220;-0.005;0.004;-0.002
2260;-0.002;0.007;-0.001
2300;-0.002;0.007;-0.005
2340;-0.001;0.005;-0.007
2380;-0.007;-0.001;-0.005
2420;-0.009;-0.001;-0.004
2460;-0.012;0.002;-0.003
